date,tmin,tmax
1956-03-06,6.1,15.0
1956-03-07,6.7,17.2
1956-03-08,1.1,20.6
1956-03-09,-1.1,12.8
1956-03-10,3.3,17.2
1956-03-11,8.3,18.9
1956-03-12,2.2,8.3
1956-03-13,0.6,3.3
1956-03-14,3.3,11.7
1956-03-15,2.8,5.6
1956-03-16,-1.1,3.3
1956-03-17,-2.8,4.4
1956-03-18,-2.2,2.2
1956-03-19,-3.3,2.2
1956-03-20,-4.4,5.0
1956-03-21,-1.7,8.9
1956-03-22,-2.2,15.0
1956-03-23,3.9,14.4
1956-03-24,-1.7,11.7
1956-03-25,-3.9,7.2
1956-03-26,3.3,9.4
1956-03-27,-0.6,14.4
1956-03-28,1.7,6.1
1956-03-29,0.6,3.9
1956-03-30,2.8,9.4
1956-03-31,3.3,9.4
1956-04-01,-0.6,15.0
1956-04-02,6.1,17.2
1956-04-03,8.9,21.1
1956-04-04,10.0,29.4
1956-04-05,12.2,22.2
1956-04-06,10.0,16.1
1956-04-07,4.4,10.6
1956-04-08,1.7,7.2
1956-04-09,1.7,14.4
1956-04-10,3.9,16.7
1956-04-11,6.1,10.0
1956-04-12,3.9,16.1
1956-04-13,5.6,19.4
1956-04-14,5.6,17.2
1956-04-15,9.4,17.8
1956-04-16,8.3,20.6
1956-04-17,4.4,12.2
1956-04-18,3.9,11.7
1956-04-19,3.9,13.3
1956-04-20,3.9,11.7
1956-04-21,0.0,17.2
1956-04-22,8.9,20.0
1956-04-23,6.1,12.2
1956-04-24,3.9,7.2
1956-04-25,1.7,13.9
1956-04-26,7.8,22.8
1956-04-27,10.0,20.6
1956-04-28,14.4,30.6
1956-04-29,20.0,30.0
1956-04-30,12.8,26.1
1956-05-01,8.9,18.3
1956-05-02,8.9,12.2
1956-05-03,11.7,20.0
1956-05-04,11.7,26.7
1956-05-05,6.7,20.0
1956-05-06,11.7,31.1
1956-05-07,11.7,23.9
1956-05-08,6.7,16.1
1956-05-09,5.6,21.1
1956-05-10,16.7,23.9
1956-05-11,14.4,21.1
1956-05-12,13.3,27.8
1956-05-13,18.3,33.9
1956-05-14,20.0,33.9
1956-05-15,16.1,22.8
1956-05-16,8.3,22.2
1956-05-17,4.4,13.9
1956-05-18,8.9,20.0
1956-05-19,8.9,28.3
1956-05-20,10.6,20.0
1956-05-21,10.0,25.6
1956-05-22,15.0,27.8
1956-05-23,16.7,25.0
1956-05-24,9.4,17.2
1956-05-25,6.1,18.3
1956-05-26,8.3,23.3
1956-05-27,16.1,19.4
1956-05-28,15.0,26.7
1956-05-29,10.0,22.2
1956-05-30,12.8,30.0
1956-05-31,18.9,32.2
1957-03-01,0.0,4.4
1957-03-02,0.0,12.2
1957-03-03,-2.2,5.6
1957-03-04,-2.2,5.0
1957-03-05,-1.7,7.8
1957-03-06,2.2,7.8
1957-03-07,1.1,7.2
1957-03-08,2.8,7.2
1957-03-09,2.8,7.2
1957-03-10,1.1,8.3
1957-03-11,0.0,12.8
1957-03-12,4.4,20.0
1957-03-13,3.3,20.0
1957-03-14,5.0,22.8
1957-03-15,12.2,19.4
1957-03-16,6.7,18.3
1957-03-17,3.9,20.0
1957-03-18,7.8,11.7
1957-03-19,5.0,8.3
1957-03-20,3.9,10.0
1957-03-21,3.3,12.8
1957-03-22,5.6,9.4
1957-03-23,3.9,16.1
1957-03-24,5.6,17.8
1957-03-25,3.3,10.0
1957-03-26,4.4,11.1
1957-03-27,6.1,12.2
1957-03-28,5.6,10.0
1957-03-29,3.3,13.9
1957-03-30,3.3,11.7
1957-03-31,1.7,12.2
1957-04-01,3.9,12.2
1957-04-02,10.6,21.7
1957-04-03,5.0,13.9
1957-04-04,5.0,8.3
1957-04-05,6.7,19.4
1957-04-06,6.7,15.6
1957-04-07,4.4,22.2
1957-04-08,7.8,15.6
1957-04-09,3.9,11.1
1957-04-10,4.4,15.0
1957-04-11,2.2,22.2
1957-04-12,6.1,24.4
1957-04-13,0.6,10.6
1957-04-14,2.2,10.6
1957-04-15,0.6,12.8
1957-04-16,3.9,16.7
1957-04-17,10.6,19.4
1957-04-18,12.2,24.4
1957-04-19,12.8,21.1
1957-04-20,10.6,27.8
1957-04-21,16.7,31.7
1957-04-22,13.9,21.1
1957-04-23,12.2,26.7
1957-04-24,18.3,31.7
1957-04-25,15.6,22.8
1957-04-26,15.6,26.7
1957-04-27,17.8,32.8
1957-04-28,18.9,33.3
1957-04-29,17.8,25.6
1957-04-30,15.0,27.2
1957-05-01,12.8,29.4
1957-05-02,12.8,20.6
1957-05-03,7.8,16.1
1957-05-04,4.4,16.1
1957-05-05,6.1,18.3
1957-05-06,11.7,21.1
1957-05-07,8.3,26.1
1957-05-08,11.1,29.4
1957-05-09,15.0,30.6
1957-05-10,16.7,31.1
1957-05-11,16.7,23.9
1957-05-12,14.4,26.1
1957-05-13,18.3,32.8
1957-05-14,19.4,32.2
1957-05-15,18.3,30.6
1957-05-16,15.6,23.9
1957-05-17,13.3,21.7
1957-05-18,16.1,28.3
1957-05-19,14.4,21.7
1957-05-20,12.2,17.8
1957-05-21,10.0,14.4
1957-05-22,12.2,19.4
1957-05-23,17.8,33.3
1957-05-24,18.9,28.9
1957-05-25,15.0,27.2
1957-05-26,18.3,33.3
1957-05-27,17.8,27.8
1957-05-28,13.3,22.8
1957-05-29,13.3,23.9
1957-05-30,15.6,25.6
1957-05-31,13.3,26.1
1958-03-01,5.6,10.6
1958-03-02,1.7,11.1
1958-03-03,3.9,13.9
1958-03-04,0.0,8.3
1958-03-05,0.6,10.0
1958-03-06,3.3,14.4
1958-03-07,2.8,11.1
1958-03-08,0.6,11.7
1958-03-09,0.0,5.0
1958-03-10,0.6,10.0
1958-03-11,1.7,7.8
1958-03-12,1.7,8.9
1958-03-13,0.0,3.9
1958-03-14,0.0,5.6
1958-03-15,2.2,6.7
1958-03-16,1.7,6.1
1958-03-17,1.7,7.8
1958-03-18,-0.6,7.2
1958-03-19,0.6,3.3
1958-03-20,0.0,2.2
1958-03-21,0.6,4.4
1958-03-22,2.2,10.0
1958-03-23,1.7,11.7
1958-03-24,0.6,8.9
1958-03-25,3.9,6.7
1958-03-26,4.4,6.7
1958-03-27,2.8,6.7
1958-03-28,2.8,12.2
1958-03-29,2.8,13.3
1958-03-30,4.4,10.6
1958-03-31,4.4,7.2
1958-04-01,3.9,13.3
1958-04-02,4.4,16.1
1958-04-03,3.9,14.4
1958-04-04,3.9,16.1
1958-04-05,6.1,13.3
1958-04-06,8.9,15.6
1958-04-07,5.6,16.7
1958-04-08,3.3,15.6
1958-04-09,2.2,12.2
1958-04-10,5.6,11.7
1958-04-11,5.0,7.2
1958-04-12,4.4,10.6
1958-04-13,6.1,18.3
1958-04-14,7.2,22.2
1958-04-15,7.8,25.0
1958-04-16,11.1,20.0
1958-04-17,10.0,22.8
1958-04-18,9.4,26.7
1958-04-19,14.4,28.9
1958-04-20,14.4,29.4
1958-04-21,17.2,27.2
1958-04-22,13.9,22.2
1958-04-23,14.4,21.7
1958-04-24,13.3,22.8
1958-04-25,13.3,23.9
1958-04-26,9.4,19.4
1958-04-27,8.9,13.9
1958-04-28,11.1,21.1
1958-04-29,16.1,25.6
1958-04-30,9.4,16.7
1958-05-01,11.1,15.6
1958-05-02,13.3,22.8
1958-05-03,15.0,21.7
1958-05-04,17.8,30.6
1958-05-05,9.4,17.8
1958-05-06,8.3,10.6
1958-05-07,7.2,10.0
1958-05-08,8.9,21.7
1958-05-09,10.0,22.2
1958-05-10,11.1,21.1
1958-05-11,12.8,26.7
1958-05-12,17.2,25.6
1958-05-13,13.3,23.3
1958-05-14,9.4,25.6
1958-05-15,14.4,22.8
1958-05-16,13.9,26.1
1958-05-17,13.3,26.1
1958-05-18,17.8,30.0
1958-05-19,18.9,27.8
1958-05-20,17.2,23.3
1958-05-21,15.6,24.4
1958-05-22,10.6,28.3
1958-05-23,16.1,22.8
1958-05-24,13.3,22.2
1958-05-25,18.3,25.6
1958-05-26,13.9,22.2
1958-05-27,10.6,24.4
1958-05-28,14.4,25.6
1958-05-29,12.2,23.9
1958-05-30,11.7,28.3
1958-05-31,16.1,31.7
1959-03-01,3.9,13.9
1959-03-02,1.7,8.3
1959-03-03,-1.1,14.4
1959-03-04,1.1,14.4
1959-03-05,0.6,8.9
1959-03-06,6.1,21.1
1959-03-07,1.1,8.3
1959-03-08,-1.7,10.6
1959-03-09,3.9,16.1
1959-03-10,5.0,10.0
1959-03-11,1.7,6.7
1959-03-12,0.0,6.7
1959-03-13,0.0,6.7
1959-03-14,1.7,16.7
1959-03-15,3.9,16.7
1959-03-16,4.4,12.8
1959-03-17,0.6,11.7
1959-03-18,-2.8,6.1
1959-03-19,-2.8,18.3
1959-03-20,3.3,22.2
1959-03-21,3.3,22.2
1959-03-22,-2.8,5.6
1959-03-23,-1.7,13.3
1959-03-24,1.7,24.4
1959-03-25,5.0,26.1
1959-03-26,7.2,17.2
1959-03-27,3.3,12.2
1959-03-28,-1.1,6.7
1959-03-29,-1.7,9.4
1959-03-30,3.9,7.2
1959-03-31,3.9,15.6
1959-04-01,6.7,24.4
1959-04-02,7.2,17.8
1959-04-03,4.4,22.2
1959-04-04,5.6,13.3
1959-04-05,3.9,22.2
1959-04-06,10.0,17.2
1959-04-07,4.4,23.3
1959-04-08,13.9,30.6
1959-04-09,17.8,32.2
1959-04-10,12.8,18.9
1959-04-11,10.0,13.9
1959-04-12,1.1,10.0
1959-04-13,1.1,9.4
1959-04-14,3.9,16.7
1959-04-15,7.2,23.3
1959-04-16,6.7,25.6
1959-04-17,8.3,26.7
1959-04-18,12.2,27.8
1959-04-19,15.6,20.0
1959-04-20,11.1,18.9
1959-04-21,8.3,16.7
1959-04-22,8.9,16.7
1959-04-23,8.3,13.9
1959-04-24,5.6,22.8
1959-04-25,9.4,27.2
1959-04-26,17.2,28.9
1959-04-27,10.0,22.2
1959-04-28,8.3,10.6
1959-04-29,8.3,22.2
1959-04-30,11.1,25.6
1959-05-01,12.2,22.2
1959-05-02,9.4,27.2
1959-05-03,16.7,29.4
1959-05-04,14.4,24.4
1959-05-05,10.6,25.6
1959-05-06,12.8,28.9
1959-05-07,16.1,32.8
1959-05-08,13.9,22.8
1959-05-09,11.1,20.6
1959-05-10,15.6,23.9
1959-05-11,19.4,30.6
1959-05-12,19.4,32.8
1959-05-13,16.7,22.8
1959-05-14,11.7,18.3
1959-05-15,8.3,17.2
1959-05-16,8.3,18.3
1959-05-17,8.3,23.3
1959-05-18,13.9,17.8
1959-05-19,17.8,28.9
1959-05-20,21.1,30.0
1959-05-21,21.1,30.6
1959-05-22,21.7,30.0
1959-05-23,20.0,30.0
1959-05-24,16.7,22.8
1959-05-25,13.9,23.9
1959-05-26,13.9,25.6
1959-05-27,19.4,29.4
1959-05-28,20.0,31.7
1959-05-29,22.8,32.2
1959-05-30,21.7,32.2
1959-05-31,18.9,26.1
1960-03-01,-5.6,1.7
1960-03-02,-5.6,1.1
1960-03-03,-6.1,-3.3
1960-03-04,-7.2,-1.7
1960-03-05,-6.7,-2.8
1960-03-06,-7.2,0.6
1960-03-07,-7.8,-1.1
1960-03-08,-8.9,-0.6
1960-03-09,-7.8,-0.6
1960-03-10,-5.0,0.6
1960-03-11,-9.4,-0.6
1960-03-12,-6.1,2.2
1960-03-13,-6.7,1.7
1960-03-14,-4.4,3.9
1960-03-15,-3.3,4.4
1960-03-16,-3.3,1.7
1960-03-17,1.1,6.7
1960-03-18,2.8,8.3
1960-03-19,0.0,8.9
1960-03-20,0.0,6.7
1960-03-21,-1.1,4.4
1960-03-22,-1.1,6.1
1960-03-23,-3.3,6.7
1960-03-24,0.6,13.3
1960-03-25,-3.3,4.4
1960-03-26,0.0,9.4
1960-03-27,-0.6,18.9
1960-03-28,8.3,26.7
1960-03-29,10.0,22.8
1960-03-30,12.2,20.0
1960-03-31,10.6,17.2
1960-04-01,8.9,20.0
1960-04-02,6.7,15.6
1960-04-03,5.6,12.2
1960-04-04,9.4,25.0
1960-04-05,6.1,10.6
1960-04-06,2.8,11.1
1960-04-07,5.6,18.3
1960-04-08,7.8,18.9
1960-04-09,3.9,11.1
1960-04-10,1.7,10.6
1960-04-11,0.6,15.6
1960-04-12,12.2,26.1
1960-04-13,8.9,25.0
1960-04-14,13.3,32.8
1960-04-15,16.1,31.1
1960-04-16,15.0,28.9
1960-04-17,12.2,29.4
1960-04-18,9.4,23.9
1960-04-19,4.4,16.7
1960-04-20,6.1,21.1
1960-04-21,11.1,26.7
1960-04-22,15.6,28.9
1960-04-23,14.4,35.0
1960-04-24,14.4,34.4
1960-04-25,18.9,33.9
1960-04-26,17.8,32.8
1960-04-27,16.7,22.2
1960-04-28,9.4,16.7
1960-04-29,6.7,23.3
1960-04-30,12.2,22.2
1960-05-01,8.9,18.3
1960-05-02,5.6,18.9
1960-05-03,7.2,21.1
1960-05-04,7.8,22.2
1960-05-05,11.1,24.4
1960-05-06,10.6,25.6
1960-05-07,12.2,25.0
1960-05-08,10.6,19.4
1960-05-09,8.3,15.6
1960-05-10,8.9,21.1
1960-05-11,10.6,16.7
1960-05-12,9.4,13.3
1960-05-13,8.9,17.2
1960-05-14,7.2,17.2
1960-05-15,9.4,26.7
1960-05-16,15.0,30.6
1960-05-17,15.6,29.4
1960-05-18,16.1,23.9
1960-05-19,13.9,25.6
1960-05-20,16.1,30.0
1960-05-21,20.0,30.6
1960-05-22,16.1,20.6
1960-05-23,15.6,21.7
1960-05-24,13.3,27.8
1960-05-25,15.6,24.4
1960-05-26,16.1,25.6
1960-05-27,17.2,23.9
1960-05-28,14.4,17.8
1960-05-29,14.4,18.3
1960-05-30,16.7,21.7
1960-05-31,15.6,27.8
1961-03-01,1.7,5.6
1961-03-02,1.7,13.3
1961-03-03,3.9,18.3
1961-03-04,7.2,20.0
1961-03-05,8.9,26.7
1961-03-06,11.1,27.2
1961-03-07,9.4,25.0
1961-03-08,5.0,11.1
1961-03-09,1.1,7.8
1961-03-10,-1.1,5.6
1961-03-11,-3.3,15.6
1961-03-12,1.7,20.0
1961-03-13,5.0,10.6
1961-03-14,5.0,10.0
1961-03-15,3.3,17.2
1961-03-16,-0.6,11.7
1961-03-17,-4.4,4.4
1961-03-18,-3.3,4.4
1961-03-19,1.1,7.8
1961-03-20,2.2,12.8
1961-03-21,2.2,8.9
1961-03-22,1.7,3.3
1961-03-23,2.8,6.1
1961-03-24,2.8,13.9
1961-03-25,5.0,13.9
1961-03-26,2.8,17.2
1961-03-27,7.2,23.3
1961-03-28,8.3,25.6
1961-03-29,9.4,19.4
1961-03-30,6.7,13.9
1961-03-31,3.9,7.2
1961-04-01,4.4,11.7
1961-04-02,3.3,10.0
1961-04-03,0.0,12.2
1961-04-04,2.2,11.1
1961-04-05,2.8,17.8
1961-04-06,7.2,14.4
1961-04-07,3.3,12.2
1961-04-08,2.2,12.8
1961-04-09,3.9,10.6
1961-04-10,5.0,14.4
1961-04-11,5.0,13.3
1961-04-12,2.8,10.0
1961-04-13,2.2,8.3
1961-04-14,6.7,17.2
1961-04-15,6.1,21.7
1961-04-16,7.2,18.3
1961-04-17,3.9,16.7
1961-04-18,5.0,12.2
1961-04-19,5.0,15.0
1961-04-20,5.0,15.0
1961-04-21,3.9,17.2
1961-04-22,10.0,25.0
1961-04-23,13.9,25.0
1961-04-24,13.3,28.9
1961-04-25,15.6,31.1
1961-04-26,11.1,22.8
1961-04-27,8.9,12.8
1961-04-28,7.8,19.4
1961-04-29,5.6,14.4
1961-04-30,2.8,17.8
1961-05-01,11.1,15.6
1961-05-02,9.4,17.2
1961-05-03,6.1,19.4
1961-05-04,6.7,18.3
1961-05-05,5.6,20.0
1961-05-06,10.6,15.0
1961-05-07,11.7,20.0
1961-05-08,13.3,30.0
1961-05-09,16.1,30.6
1961-05-10,16.1,20.6
1961-05-11,14.4,17.2
1961-05-12,15.6,22.8
1961-05-13,16.1,22.8
1961-05-14,17.8,25.0
1961-05-15,16.7,26.7
1961-05-16,15.6,26.7
1961-05-17,11.1,22.2
1961-05-18,11.7,19.4
1961-05-19,12.2,20.0
1961-05-20,9.4,21.1
1961-05-21,11.7,21.7
1961-05-22,10.6,20.6
1961-05-23,7.2,21.7
1961-05-24,11.7,24.4
1961-05-25,12.2,28.9
1961-05-26,9.4,26.1
1961-05-27,6.7,14.4
1961-05-28,5.6,26.1
1961-05-29,14.4,23.9
1961-05-30,11.1,20.0
1961-05-31,8.9,26.1
1962-03-01,-3.3,5.0
1962-03-02,-8.9,0.0
1962-03-03,-7.8,2.8
1962-03-04,-5.0,7.2
1962-03-05,-2.2,2.8
1962-03-06,0.6,3.3
1962-03-07,0.0,4.4
1962-03-08,-1.7,5.6
1962-03-09,-0.6,3.3
1962-03-10,1.7,6.1
1962-03-11,2.2,8.3
1962-03-12,5.0,15.0
1962-03-13,4.4,11.7
1962-03-14,3.9,10.6
1962-03-15,2.2,10.6
1962-03-16,1.7,8.3
1962-03-17,0.6,11.1
1962-03-18,1.7,11.7
1962-03-19,-1.1,12.2
1962-03-20,3.9,16.7
1962-03-21,7.2,9.4
1962-03-22,5.6,14.4
1962-03-23,4.4,14.4
1962-03-24,3.9,15.0
1962-03-25,3.3,16.1
1962-03-26,3.3,17.2
1962-03-27,3.3,17.8
1962-03-28,3.9,17.8
1962-03-29,6.7,23.9
1962-03-30,12.8,26.1
1962-03-31,14.4,23.9
1962-04-01,6.7,16.1
1962-04-02,3.3,11.7
1962-04-03,3.3,10.6
1962-04-04,0.0,12.8
1962-04-05,6.1,19.4
1962-04-06,10.0,18.9
1962-04-07,13.9,23.3
1962-04-08,10.0,16.1
1962-04-09,7.2,20.6
1962-04-10,8.9,21.1
1962-04-11,8.3,11.7
1962-04-12,7.2,9.4
1962-04-13,4.4,12.8
1962-04-14,5.6,13.3
1962-04-15,3.9,9.4
1962-04-16,1.7,10.0
1962-04-17,0.6,12.8
1962-04-18,7.2,16.1
1962-04-19,6.1,17.8
1962-04-20,6.7,10.6
1962-04-21,3.9,19.4
1962-04-22,8.9,30.0
1962-04-23,12.2,22.8
1962-04-24,6.1,22.2
1962-04-25,7.8,29.4
1962-04-26,12.2,30.6
1962-04-27,16.1,30.6
1962-04-28,18.3,29.4
1962-04-29,18.9,29.4
1962-04-30,17.2,26.7
1962-05-01,12.8,17.2
1962-05-02,11.1,12.8
1962-05-03,9.4,25.6
1962-05-04,13.3,28.3
1962-05-05,11.1,27.8
1962-05-06,14.4,30.6
1962-05-07,13.9,23.3
1962-05-08,11.1,20.6
1962-05-09,9.4,18.3
1962-05-10,6.7,18.3
1962-05-11,11.7,19.4
1962-05-12,9.4,21.7
1962-05-13,11.1,16.1
1962-05-14,13.3,27.8
1962-05-15,17.8,34.4
1962-05-16,16.7,28.3
1962-05-17,15.6,23.9
1962-05-18,18.3,34.4
1962-05-19,21.1,35.0
1962-05-20,18.3,33.3
1962-05-21,21.1,31.7
1962-05-22,17.2,25.6
1962-05-23,17.2,26.7
1962-05-24,18.3,32.2
1962-05-25,17.2,29.4
1962-05-26,20.6,30.6
1962-05-27,16.1,23.3
1962-05-28,16.1,17.8
1962-05-29,16.1,24.4
1962-05-30,18.9,27.2
1962-05-31,20.6,30.0
1963-03-01,1.1,2.8
1963-03-02,0.0,7.2
1963-03-03,-2.8,13.9
1963-03-04,2.2,18.9
1963-03-05,3.9,8.3
1963-03-06,3.3,12.2
1963-03-07,1.7,11.7
1963-03-08,1.7,13.9
1963-03-09,0.0,17.2
1963-03-10,3.3,14.4
1963-03-11,-0.6,4.4
1963-03-12,3.3,8.3
1963-03-13,6.1,17.2
1963-03-14,3.3,11.1
1963-03-15,-1.1,10.0
1963-03-16,0.6,11.7
1963-03-17,6.1,25.0
1963-03-18,7.2,16.1
1963-03-19,2.2,7.2
1963-03-20,3.3,13.9
1963-03-21,0.6,7.2
1963-03-22,1.1,8.9
1963-03-23,-0.6,13.9
1963-03-24,1.1,22.8
1963-03-25,8.3,26.7
1963-03-26,10.0,22.2
1963-03-27,7.2,20.0
1963-03-28,6.1,25.6
1963-03-29,8.3,20.0
1963-03-30,6.7,30.0
1963-03-31,11.1,21.1
1963-04-01,8.3,12.8
1963-04-02,11.1,31.7
1963-04-03,14.4,30.6
1963-04-04,7.8,24.4
1963-04-05,5.6,15.6
1963-04-06,3.3,17.8
1963-04-07,8.3,21.1
1963-04-08,4.4,17.2
1963-04-09,8.3,12.8
1963-04-10,3.3,10.6
1963-04-11,5.6,15.6
1963-04-12,6.7,17.8
1963-04-13,7.8,17.8
1963-04-14,7.8,19.4
1963-04-15,7.2,17.8
1963-04-16,3.9,19.4
1963-04-17,11.1,17.8
1963-04-18,12.8,30.0
1963-04-19,12.2,31.1
1963-04-20,15.0,28.3
1963-04-21,11.7,27.2
1963-04-22,12.2,22.8
1963-04-23,8.3,21.1
1963-04-24,5.6,14.4
1963-04-25,6.1,16.7
1963-04-26,4.4,20.0
1963-04-27,6.1,21.1
1963-04-28,7.8,20.6
1963-04-29,6.1,17.2
1963-04-30,10.6,23.9
1963-05-01,5.0,10.6
1963-05-02,5.0,20.0
1963-05-03,5.0,25.6
1963-05-04,9.4,29.4
1963-05-05,12.2,30.6
1963-05-06,14.4,23.3
1963-05-07,12.8,24.4
1963-05-08,15.0,31.7
1963-05-09,19.4,35.6
1963-05-10,18.9,35.0
1963-05-11,10.0,18.9
1963-05-12,7.2,17.2
1963-05-13,8.3,20.6
1963-05-14,12.8,26.1
1963-05-15,12.8,23.3
1963-05-16,14.4,23.9
1963-05-17,13.9,21.7
1963-05-18,16.7,25.0
1963-05-19,14.4,28.9
1963-05-20,16.1,27.2
1963-05-21,12.8,17.8
1963-05-22,13.3,23.3
1963-05-23,10.6,17.8
1963-05-24,6.1,19.4
1963-05-25,8.3,22.8
1963-05-26,13.9,22.8
1963-05-27,15.0,21.1
1963-05-28,15.6,22.2
1963-05-29,18.3,24.4
1963-05-30,16.1,26.7
1963-05-31,15.0,26.7
1964-03-01,0.0,12.2
1964-03-02,1.1,17.8
1964-03-03,6.7,10.0
1964-03-04,6.1,10.0
1964-03-05,7.8,25.0
1964-03-06,3.3,13.9
1964-03-07,2.8,16.7
1964-03-08,3.3,13.3
1964-03-09,8.3,26.7
1964-03-10,3.9,25.0
1964-03-11,1.1,10.6
1964-03-12,1.1,9.4
1964-03-13,0.0,11.7
1964-03-14,3.3,15.6
1964-03-15,3.9,16.1
1964-03-16,2.2,18.3
1964-03-17,6.1,20.6
1964-03-18,-2.8,7.2
1964-03-19,-1.7,11.1
1964-03-20,1.7,10.0
1964-03-21,1.1,5.6
1964-03-22,0.6,10.6
1964-03-23,0.6,13.3
1964-03-24,1.7,21.1
1964-03-25,8.9,23.3
1964-03-26,5.0,25.6
1964-03-27,1.7,15.0
1964-03-28,3.3,16.7
1964-03-29,2.2,12.2
1964-03-30,-1.7,5.6
1964-03-31,-5.0,6.1
1964-04-01,0.0,6.7
1964-04-02,-0.6,7.8
1964-04-03,2.8,23.3
1964-04-04,-1.1,11.1
1964-04-05,0.0,15.0
1964-04-06,3.9,8.3
1964-04-07,7.8,17.8
1964-04-08,6.7,16.7
1964-04-09,4.4,15.6
1964-04-10,1.7,19.4
1964-04-11,4.4,18.9
1964-04-12,5.6,22.2
1964-04-13,11.7,20.6
1964-04-14,14.4,20.0
1964-04-15,11.1,21.1
1964-04-16,3.9,19.4
1964-04-17,10.6,31.7
1964-04-18,12.8,31.7
1964-04-19,13.3,24.4
1964-04-20,8.3,14.4
1964-04-21,7.2,9.4
1964-04-22,7.2,16.7
1964-04-23,8.9,24.4
1964-04-24,8.9,22.2
1964-04-25,5.0,16.1
1964-04-26,5.0,19.4
1964-04-27,4.4,18.9
1964-04-28,12.8,20.0
1964-04-29,7.8,13.3
1964-04-30,7.2,11.7
1964-05-01,8.3,12.2
1964-05-02,6.7,16.7
1964-05-03,7.2,17.8
1964-05-04,8.9,23.9
1964-05-05,10.0,23.9
1964-05-06,10.0,23.9
1964-05-07,11.1,28.3
1964-05-08,15.6,32.2
1964-05-09,19.4,33.9
1964-05-10,18.9,28.9
1964-05-11,13.9,28.3
1964-05-12,15.6,27.8
1964-05-13,17.8,26.1
1964-05-14,12.2,22.8
1964-05-15,8.9,20.0
1964-05-16,10.6,26.1
1964-05-17,15.0,28.9
1964-05-18,15.0,28.9
1964-05-19,16.7,32.2
1964-05-20,16.7,28.3
1964-05-21,11.1,23.9
1964-05-22,13.9,30.6
1964-05-23,18.9,34.4
1964-05-24,20.6,33.3
1964-05-25,17.8,29.4
1964-05-26,13.3,28.9
1964-05-27,18.9,32.2
1964-05-28,15.0,22.2
1964-05-29,11.7,23.3
1964-05-30,11.1,24.4
1964-05-31,13.9,25.0
1965-03-01,1.7,12.8
1965-03-02,-1.1,10.0
1965-03-03,2.8,9.4
1965-03-04,4.4,14.4
1965-03-05,-1.1,7.8
1965-03-06,0.0,5.0
1965-03-07,-0.6,10.6
1965-03-08,1.7,10.6
1965-03-09,2.8,11.1
1965-03-10,0.6,8.3
1965-03-11,-1.7,7.2
1965-03-12,-1.7,7.8
1965-03-13,-3.3,8.9
1965-03-14,-1.7,11.1
1965-03-15,1.1,10.6
1965-03-16,-0.6,16.7
1965-03-17,0.0,5.6
1965-03-18,0.6,6.1
1965-03-19,1.7,10.0
1965-03-20,-3.9,2.8
1965-03-21,-7.2,4.4
1965-03-22,-3.3,12.2
1965-03-23,5.6,19.4
1965-03-24,3.9,10.0
1965-03-25,1.7,5.6
1965-03-26,1.7,10.6
1965-03-27,1.1,10.0
1965-03-28,-0.6,15.0
1965-03-29,5.6,22.8
1965-03-30,2.2,9.4
1965-03-31,-1.7,7.8
1965-04-01,-1.1,11.1
1965-04-02,1.7,7.8
1965-04-03,-0.6,11.7
1965-04-04,0.0,12.8
1965-04-05,0.0,18.9
1965-04-06,4.4,11.1
1965-04-07,5.0,9.4
1965-04-08,7.2,23.9
1965-04-09,6.7,15.0
1965-04-10,3.9,16.7
1965-04-11,5.6,12.8
1965-04-12,12.2,28.3
1965-04-13,7.8,16.7
1965-04-14,3.9,15.6
1965-04-15,7.8,11.7
1965-04-16,5.6,16.7
1965-04-17,2.8,20.6
1965-04-18,7.8,18.9
1965-04-19,5.6,8.9
1965-04-20,5.6,14.4
1965-04-21,5.0,22.8
1965-04-22,11.1,25.6
1965-04-23,10.0,21.7
1965-04-24,4.4,12.2
1965-04-25,4.4,7.2
1965-04-26,5.6,22.2
1965-04-27,9.4,15.6
1965-04-28,8.9,13.9
1965-04-29,7.8,20.6
1965-04-30,8.3,27.2
1965-05-01,11.1,22.8
1965-05-02,10.6,28.9
1965-05-03,12.2,32.8
1965-05-04,14.4,33.3
1965-05-05,13.3,23.3
1965-05-06,12.2,23.9
1965-05-07,10.6,16.1
1965-05-08,10.0,17.2
1965-05-09,12.2,26.7
1965-05-10,16.1,33.3
1965-05-11,18.9,31.1
1965-05-12,16.1,25.6
1965-05-13,12.8,27.8
1965-05-14,9.4,22.8
1965-05-15,10.6,26.7
1965-05-16,15.0,31.7
1965-05-17,18.3,30.6
1965-05-18,15.0,26.1
1965-05-19,13.9,29.4
1965-05-20,17.2,25.6
1965-05-21,16.1,22.8
1965-05-22,13.9,28.9
1965-05-23,17.8,31.1
1965-05-24,16.1,23.3
1965-05-25,15.0,28.9
1965-05-26,17.2,33.3
1965-05-27,20.6,35.0
1965-05-28,15.6,30.0
1965-05-29,12.2,24.4
1965-05-30,10.0,21.7
1965-05-31,12.8,26.1
1966-03-01,6.1,16.1
1966-03-02,5.0,18.3
1966-03-03,3.3,19.4
1966-03-04,10.0,18.3
1966-03-05,5.0,16.7
1966-03-06,-0.6,6.1
1966-03-07,-2.8,5.6
1966-03-08,-4.4,5.0
1966-03-09,-4.4,8.3
1966-03-10,-1.7,15.0
1966-03-11,2.8,17.8
